customer_id,customer_name,segment,city,state,region
CU-101866,David Williams,Corporate,Los Angeles,CA,South
CU-101867,Robert Miller,Consumer,Fort Worth,TX,South
CU-101868,Elizabeth Johnson,Corporate,San Antonio,TX,South
CU-101869,Michael Williams,Consumer,San Jose,CA,West
CU-101870,Elizabeth Smith,Consumer,Los Angeles,CA,West
CU-101871,Richard Jones,Consumer,Chicago,IL,West
CU-101872,Michael Davis,Consumer,San Jose,CA,Central
CU-101873,John Williams,Corporate,Indianapolis,IN,South
CU-101874,Lisa Johnson,Consumer,Fort Worth,TX,South
CU-101875,Michael Miller,Consumer,San Francisco,CA,West
CU-101876,Mary Miller,Home Office,San Antonio,TX,South
CU-101877,Mary Martinez,Consumer,Philadelphia,PA,South
CU-101878,Robert Smith,Consumer,Dallas,TX,South
CU-101879,Richard Martinez,Consumer,Chicago,IL,Central
CU-101880,Joseph Davis,Home Office,San Francisco,CA,East
CU-101881,Mary Hernandez,Corporate,Chicago,IL,Central
CU-101882,Richard Martinez,Consumer,San Jose,CA,South
CU-101883,Lisa Anderson,Home Office,San Diego,CA,South
CU-101884,Richard Anderson,Home Office,Charlotte,NC,West
CU-101885,Richard Lopez,Consumer,Houston,TX,West
CU-101886,William Anderson,Home Office,Philadelphia,PA,Central
CU-101887,Robert Anderson,Corporate,Chicago,IL,South
CU-101888,Emma Garcia,Consumer,Seattle,WA,East
CU-101889,James Miller,Corporate,Indianapolis,IN,West
CU-101890,Robert Rodriguez,Consumer,Dallas,TX,South
CU-101891,Michael Hernandez,Home Office,New York,NY,South
CU-101892,James Lopez,Corporate,Fort Worth,TX,West
CU-101893,Sarah Smith,Corporate,Fort Worth,TX,East
CU-101894,James Hernandez,Home Office,Phoenix,AZ,South
CU-101895,Joseph Johnson,Consumer,San Francisco,CA,West
CU-101896,David Davis,Corporate,Charlotte,NC,West
CU-101897,John Martinez,Consumer,Philadelphia,PA,West
CU-101898,Emma Rodriguez,Home Office,San Jose,CA,South
CU-101899,Michael Hernandez,Consumer,Philadelphia,PA,Central
CU-101900,Joseph Garcia,Consumer,Phoenix,AZ,West
CU-101901,Robert Davis,Home Office,Los Angeles,CA,East
CU-101902,Emma Miller,Home Office,Indianapolis,IN,Central
CU-101903,Sarah Martinez,Consumer,Charlotte,NC,East
CU-101904,Robert Anderson,Consumer,Fort Worth,TX,Central
CU-101905,Robert Johnson,Consumer,San Diego,CA,South
CU-101906,John Garcia,Consumer,New York,NY,East
CU-101907,Emma Gonzalez,Home Office,San Diego,CA,West
CU-101908,Sarah Miller,Home Office,Philadelphia,PA,East
CU-101909,James Rodriguez,Home Office,Austin,TX,West
CU-101910,Richard Miller,Consumer,San Antonio,TX,West
CU-101911,Emma Garcia,Corporate,San Antonio,TX,West
CU-101912,Richard Hernandez,Corporate,New York,NY,East
CU-101913,Robert Davis,Consumer,Fort Worth,TX,East
CU-101914,Patricia Smith,Consumer,Dallas,TX,West
CU-101915,Mary Gonzalez,Home Office,Columbus,OH,South
CU-101916,Lisa Jones,Consumer,Houston,TX,Central
CU-101917,David Garcia,Consumer,Fort Worth,TX,Central
CU-101918,Michael Garcia,Consumer,San Francisco,CA,South
CU-101919,Jennifer Rodriguez,Home Office,Fort Worth,TX,East
CU-101920,John Martinez,Consumer,San Diego,CA,Central
CU-101921,Linda Gonzalez,Consumer,San Diego,CA,East
CU-101922,David Garcia,Corporate,Los Angeles,CA,Central
CU-101923,David Miller,Consumer,San Antonio,TX,East
CU-101924,Joseph Lopez,Corporate,San Diego,CA,West
CU-101925,James Hernandez,Consumer,Dallas,TX,South
CU-101926,John Brown,Home Office,San Jose,CA,Central
CU-101927,Jennifer Brown,Home Office,Austin,TX,East
CU-101928,Jennifer Martinez,Corporate,San Diego,CA,Central
CU-101929,Joseph Hernandez,Consumer,Philadelphia,PA,East
CU-101930,Michael Brown,Consumer,San Francisco,CA,West
CU-101931,David Johnson,Consumer,San Antonio,TX,West
CU-101932,Michael Miller,Home Office,San Diego,CA,South
CU-101933,Lisa Lopez,Consumer,San Jose,CA,West
CU-101934,Lisa Martinez,Consumer,Columbus,OH,Central
CU-101935,Joseph Hernandez,Consumer,San Jose,CA,Central
CU-101936,Michael Garcia,Corporate,San Francisco,CA,South
CU-101937,Elizabeth Davis,Corporate,Philadelphia,PA,South
CU-101938,Elizabeth Smith,Corporate,Phoenix,AZ,South
CU-101939,Mary Martinez,Home Office,Chicago,IL,West
CU-101940,Lisa Jones,Corporate,Seattle,WA,South
CU-101941,Joseph Jones,Corporate,San Jose,CA,South
CU-101942,James Williams,Home Office,Chicago,IL,South
CU-101943,David Anderson,Consumer,San Antonio,TX,East
CU-101944,Patricia Davis,Corporate,New York,NY,South
CU-101945,Patricia Miller,Corporate,Fort Worth,TX,Central
CU-101946,Linda Anderson,Consumer,Chicago,IL,East
CU-101947,Lisa Brown,Corporate,Fort Worth,TX,Central
CU-101948,Elizabeth Hernandez,Home Office,Jacksonville,FL,Central
CU-101949,Richard Anderson,Corporate,Los Angeles,CA,West
CU-101950,Elizabeth Smith,Corporate,San Diego,CA,East
CU-101951,William Martinez,Corporate,Phoenix,AZ,West
CU-101952,Jennifer Martinez,Home Office,Dallas,TX,West
CU-101953,Emma Gonzalez,Consumer,New York,NY,South
CU-101954,Michael Rodriguez,Consumer,Fort Worth,TX,South
CU-101955,Linda Jones,Home Office,Philadelphia,PA,Central
CU-101956,Richard Martinez,Corporate,Indianapolis,IN,South
CU-101957,Emma Hernandez,Home Office,Chicago,IL,Central
CU-101958,William Lopez,Consumer,Phoenix,AZ,South
CU-101959,John Williams,Corporate,San Jose,CA,East
CU-101960,Michael Gonzalez,Home Office,Houston,TX,South
CU-101961,Linda Hernandez,Corporate,Indianapolis,IN,South
CU-101962,Lisa Garcia,Consumer,Philadelphia,PA,West
CU-101963,Elizabeth Williams,Home Office,San Antonio,TX,East
CU-101964,Robert Williams,Consumer,Charlotte,NC,East
CU-101965,Robert Jones,Corporate,Philadelphia,PA,South
CU-101966,Lisa Johnson,Corporate,Houston,TX,East
CU-101967,Emma Jones,Consumer,Fort Worth,TX,Central
CU-101968,Jennifer Davis,Corporate,New York,NY,East
CU-101969,Sarah Jones,Consumer,New York,NY,East
CU-101970,Robert Rodriguez,Consumer,Houston,TX,South
CU-101971,William Anderson,Corporate,Indianapolis,IN,South
CU-101972,Linda Garcia,Corporate,Austin,TX,Central
CU-101973,Jennifer Garcia,Home Office,Austin,TX,South
CU-101974,Sarah Garcia,Corporate,Fort Worth,TX,East
CU-101975,Joseph Wilson,Home Office,New York,NY,South
CU-101976,John Martinez,Consumer,Phoenix,AZ,Central
CU-101977,Patricia Davis,Home Office,San Diego,CA,South
CU-101978,Linda Hernandez,Consumer,Indianapolis,IN,East
CU-101979,John Hernandez,Corporate,Austin,TX,East
CU-101980,Joseph Brown,Home Office,Austin,TX,South
CU-101981,Michael Garcia,Corporate,Fort Worth,TX,South
CU-101982,Richard Jones,Home Office,Houston,TX,West
CU-101983,Sarah Williams,Corporate,Phoenix,AZ,East
CU-101984,Joseph Williams,Corporate,San Jose,CA,East
CU-101985,Jennifer Brown,Consumer,San Francisco,CA,West
CU-101986,Emma Miller,Home Office,Chicago,IL,East
CU-101987,James Anderson,Corporate,Philadelphia,PA,Central
CU-101988,William Hernandez,Corporate,San Diego,CA,East
CU-101989,Elizabeth Johnson,Home Office,Phoenix,AZ,Central
CU-101990,Michael Hernandez,Corporate,San Diego,CA,South
CU-101991,Linda Gonzalez,Consumer,Fort Worth,TX,West
CU-101992,Emma Jones,Consumer,Dallas,TX,East
CU-101993,James Lopez,Home Office,Chicago,IL,West
CU-101994,Patricia Williams,Corporate,Houston,TX,South
CU-101995,Mary Smith,Home Office,New York,NY,West
CU-101996,Linda Garcia,Corporate,Fort Worth,TX,West
CU-101997,Jennifer Johnson,Corporate,Indianapolis,IN,East
CU-101998,Joseph Garcia,Consumer,Seattle,WA,Central
CU-101999,Elizabeth Hernandez,Corporate,San Diego,CA,West
CU-102000,David Lopez,Home Office,San Jose,CA,East
CU-102001,Mary Rodriguez,Home Office,Austin,TX,East
CU-102002,Elizabeth Hernandez,Consumer,Dallas,TX,South
CU-102003,Richard Smith,Corporate,San Jose,CA,West
CU-102004,Jennifer Lopez,Home Office,San Antonio,TX,East
CU-102005,Elizabeth Lopez,Corporate,Philadelphia,PA,Central
CU-102006,John Rodriguez,Corporate,Philadelphia,PA,Central
CU-102007,Elizabeth Garcia,Corporate,Columbus,OH,South
CU-102008,Mary Jones,Home Office,Chicago,IL,West
CU-102009,Richard Johnson,Consumer,Seattle,WA,Central
CU-102010,Mary Davis,Home Office,Los Angeles,CA,West
CU-102011,Joseph Lopez,Corporate,Phoenix,AZ,Central
CU-102012,Robert Brown,Home Office,Phoenix,AZ,West
CU-102013,Patricia Lopez,Home Office,New York,NY,East
CU-102014,Richard Miller,Home Office,Phoenix,AZ,West
CU-102015,Emma Garcia,Corporate,Los Angeles,CA,West
CU-102016,Emma Rodriguez,Home Office,Los Angeles,CA,Central
CU-102017,David Hernandez,Home Office,Columbus,OH,South
CU-102018,Sarah Johnson,Consumer,San Diego,CA,South
CU-102019,Mary Lopez,Home Office,San Francisco,CA,West
CU-102020,Michael Gonzalez,Corporate,Fort Worth,TX,South
CU-102021,Joseph Garcia,Consumer,Dallas,TX,East
CU-102022,Michael Johnson,Corporate,Houston,TX,West
CU-102023,Elizabeth Jones,Home Office,New York,NY,East
CU-102024,Richard Davis,Home Office,Philadelphia,PA,South
CU-102025,David Johnson,Corporate,San Jose,CA,East
CU-102026,Lisa Miller,Home Office,Seattle,WA,East
CU-102027,Elizabeth Johnson,Home Office,Fort Worth,TX,East
CU-102028,Emma Williams,Home Office,San Antonio,TX,West
CU-102029,Joseph Gonzalez,Corporate,New York,NY,East
CU-102030,David Martinez,Consumer,Los Angeles,CA,West
CU-102031,William Wilson,Consumer,Chicago,IL,East
CU-102032,Mary Garcia,Home Office,Houston,TX,West
CU-102033,John Brown,Corporate,Columbus,OH,East
CU-102034,Mary Hernandez,Home Office,Indianapolis,IN,South
CU-102035,Elizabeth Lopez,Corporate,Phoenix,AZ,Central
CU-102036,Robert Lopez,Consumer,Seattle,WA,East
CU-102037,Sarah Brown,Consumer,San Diego,CA,Central
CU-102038,David Martinez,Home Office,San Antonio,TX,West
CU-102039,William Williams,Home Office,Jacksonville,FL,South
CU-102040,William Jones,Corporate,Chicago,IL,West
CU-102041,Joseph Johnson,Corporate,Fort Worth,TX,South
CU-102042,Robert Johnson,Home Office,Phoenix,AZ,Central
CU-102043,Patricia Martinez,Home Office,San Antonio,TX,West
CU-102044,David Garcia,Corporate,Columbus,OH,South
CU-102045,Jennifer Johnson,Corporate,New York,NY,East
CU-102046,Emma Hernandez,Home Office,Seattle,WA,South
CU-102047,James Hernandez,Consumer,Chicago,IL,Central
CU-102048,William Williams,Consumer,Austin,TX,Central
CU-102049,Emma Miller,Consumer,New York,NY,South
CU-102050,Emma Williams,Home Office,Houston,TX,Central
CU-102051,Emma Rodriguez,Corporate,San Francisco,CA,Central
CU-102052,William Martinez,Consumer,Seattle,WA,East
CU-102053,James Gonzalez,Corporate,Philadelphia,PA,West
CU-102054,Richard Davis,Home Office,Jacksonville,FL,West
CU-102055,John Hernandez,Home Office,Dallas,TX,West
CU-102056,David Miller,Home Office,Phoenix,AZ,Central
CU-102057,Patricia Lopez,Consumer,Los Angeles,CA,South
CU-102058,Lisa Davis,Corporate,Charlotte,NC,South
CU-102059,Mary Jones,Corporate,Indianapolis,IN,West
CU-102060,Michael Jones,Corporate,San Jose,CA,Central
CU-102061,Michael Johnson,Home Office,Chicago,IL,West
CU-102062,Lisa Martinez,Consumer,Chicago,IL,East
CU-102063,Elizabeth Gonzalez,Consumer,San Jose,CA,South
CU-102064,David Davis,Corporate,Indianapolis,IN,East
CU-102065,John Martinez,Consumer,Fort Worth,TX,East
CU-102066,Patricia Brown,Home Office,Columbus,OH,East
CU-102067,Lisa Hernandez,Home Office,Charlotte,NC,West
CU-102068,Michael Garcia,Consumer,Philadelphia,PA,Central
CU-102069,Linda Davis,Corporate,Los Angeles,CA,West
CU-102070,Emma Garcia,Home Office,Jacksonville,FL,West
CU-102071,Emma Jones,Corporate,Seattle,WA,South
CU-102072,William Brown,Consumer,San Jose,CA,South
CU-102073,Mary Anderson,Home Office,San Antonio,TX,East
CU-102074,Elizabeth Smith,Corporate,Charlotte,NC,East
CU-102075,James Jones,Corporate,Charlotte,NC,East
CU-102076,Patricia Anderson,Home Office,New York,NY,West
CU-102077,Patricia Smith,Consumer,Fort Worth,TX,South
CU-102078,Robert Johnson,Home Office,San Francisco,CA,West
CU-102079,Emma Anderson,Corporate,Columbus,OH,East
CU-102080,William Brown,Corporate,Phoenix,AZ,South
CU-102081,Mary Garcia,Corporate,Jacksonville,FL,West
CU-102082,William Johnson,Corporate,Seattle,WA,South
CU-102083,David Garcia,Home Office,Philadelphia,PA,South
CU-102084,Patricia Anderson,Home Office,New York,NY,West
CU-102085,Robert Jones,Consumer,Houston,TX,West
CU-102086,Linda Lopez,Corporate,Fort Worth,TX,East
CU-102087,Robert Davis,Home Office,Philadelphia,PA,Central
CU-102088,Linda Davis,Home Office,Houston,TX,South
CU-102089,James Gonzalez,Corporate,Phoenix,AZ,South
CU-102090,Emma Johnson,Consumer,Phoenix,AZ,West
CU-102091,Patricia Rodriguez,Consumer,Phoenix,AZ,West
CU-102092,James Miller,Home Office,Los Angeles,CA,East
CU-102093,Elizabeth Jones,Corporate,Columbus,OH,South
CU-102094,Linda Brown,Home Office,Chicago,IL,West
CU-102095,Lisa Brown,Corporate,Indianapolis,IN,East
CU-102096,Jennifer Hernandez,Corporate,Dallas,TX,West
CU-102097,Emma Lopez,Home Office,San Francisco,CA,West
CU-102098,David Brown,Consumer,San Antonio,TX,West
CU-102099,Sarah Jones,Consumer,Fort Worth,TX,West
CU-102100,John Martinez,Consumer,Columbus,OH,East
CU-102101,Richard Miller,Home Office,Los Angeles,CA,Central
CU-102102,Jennifer Garcia,Corporate,San Diego,CA,South
CU-102103,Linda Hernandez,Consumer,Los Angeles,CA,Central
CU-102104,William Garcia,Corporate,Houston,TX,Central
CU-102105,Jennifer Garcia,Consumer,Columbus,OH,West
CU-102106,John Smith,Home Office,Los Angeles,CA,Central
CU-102107,Mary Davis,Corporate,San Antonio,TX,East
CU-102108,Lisa Jones,Corporate,Columbus,OH,Central
CU-102109,Mary Johnson,Consumer,Austin,TX,East
CU-102110,David Garcia,Corporate,Seattle,WA,Central
CU-102111,Patricia Brown,Home Office,Indianapolis,IN,Central
CU-102112,Richard Johnson,Consumer,San Antonio,TX,West
CU-102113,Sarah Martinez,Home Office,Houston,TX,West
CU-102114,Joseph Anderson,Consumer,San Antonio,TX,East
CU-102115,James Jones,Home Office,Seattle,WA,South
CU-102116,David Smith,Consumer,San Antonio,TX,West
CU-102117,William Anderson,Home Office,Columbus,OH,Central
CU-102118,Joseph Hernandez,Home Office,Jacksonville,FL,East
CU-102119,Michael Davis,Corporate,Columbus,OH,East
CU-102120,William Lopez,Consumer,Philadelphia,PA,Central
CU-102121,Sarah Gonzalez,Home Office,Los Angeles,CA,West
CU-102122,Elizabeth Hernandez,Home Office,Fort Worth,TX,East
CU-102123,Joseph Gonzalez,Home Office,Philadelphia,PA,South
CU-102124,Richard Miller,Home Office,Seattle,WA,Central
CU-102125,Lisa Smith,Consumer,San Antonio,TX,West
CU-102126,Joseph Rodriguez,Home Office,New York,NY,Central
CU-102127,Jennifer Jones,Home Office,San Jose,CA,Central
CU-102128,Emma Williams,Consumer,Seattle,WA,East
CU-102129,Jennifer Jones,Consumer,Seattle,WA,West
CU-102130,David Jones,Consumer,Dallas,TX,West
CU-102131,Emma Smith,Home Office,San Antonio,TX,Central
CU-102132,James Johnson,Home Office,Jacksonville,FL,Central
CU-102133,Linda Anderson,Home Office,Phoenix,AZ,Central
CU-102134,Sarah Hernandez,Consumer,Austin,TX,Central
CU-102135,William Williams,Corporate,San Diego,CA,East
CU-102136,Emma Lopez,Home Office,Seattle,WA,South
CU-102137,Robert Wilson,Corporate,Dallas,TX,West
CU-102138,William Brown,Home Office,Austin,TX,South
CU-102139,Joseph Brown,Home Office,Phoenix,AZ,South
CU-102140,David Anderson,Corporate,Jacksonville,FL,East
CU-102141,Lisa Davis,Consumer,San Francisco,CA,West
CU-102142,Elizabeth Lopez,Consumer,San Antonio,TX,Central
CU-102143,Mary Williams,Consumer,New York,NY,South
CU-102144,Michael Williams,Consumer,San Antonio,TX,South
CU-102145,Joseph Anderson,Home Office,San Diego,CA,South
CU-102146,David Lopez,Consumer,Houston,TX,East
CU-102147,Richard Smith,Consumer,Fort Worth,TX,East
CU-102148,David Brown,Consumer,Los Angeles,CA,Central
CU-102149,John Gonzalez,Consumer,Phoenix,AZ,East
CU-102150,James Wilson,Home Office,Seattle,WA,East
CU-102151,David Davis,Home Office,San Antonio,TX,South
CU-102152,Mary Garcia,Corporate,Philadelphia,PA,West
CU-102153,Sarah Rodriguez,Home Office,San Diego,CA,Central
CU-102154,Emma Smith,Consumer,Seattle,WA,East
CU-102155,Mary Johnson,Home Office,Seattle,WA,South
CU-102156,John Anderson,Consumer,Phoenix,AZ,East
CU-102157,Linda Miller,Consumer,San Diego,CA,Central
CU-102158,Jennifer Anderson,Home Office,San Jose,CA,South
CU-102159,Elizabeth Williams,Consumer,Houston,TX,West
CU-102160,Mary Garcia,Consumer,Houston,TX,Central
CU-102161,Patricia Anderson,Consumer,Houston,TX,East
CU-102162,Lisa Miller,Home Office,Phoenix,AZ,Central
CU-102163,Linda Williams,Home Office,Philadelphia,PA,Central
CU-102164,Patricia Anderson,Consumer,San Jose,CA,Central
CU-102165,Patricia Anderson,Corporate,San Francisco,CA,East
CU-102166,David Gonzalez,Home Office,New York,NY,West
CU-102167,David Miller,Corporate,Austin,TX,South
CU-102168,Emma Martinez,Corporate,Chicago,IL,Central
CU-102169,Michael Garcia,Consumer,Phoenix,AZ,West
CU-102170,Patricia Garcia,Corporate,Fort Worth,TX,South
CU-102171,Linda Martinez,Home Office,San Francisco,CA,Central
CU-102172,Jennifer Miller,Corporate,Phoenix,AZ,South
CU-102173,Elizabeth Rodriguez,Home Office,Seattle,WA,West
CU-102174,Michael Martinez,Home Office,Fort Worth,TX,South
CU-102175,Jennifer Lopez,Consumer,Indianapolis,IN,West
CU-102176,John Brown,Consumer,Jacksonville,FL,Central
CU-102177,Elizabeth Williams,Consumer,Seattle,WA,East
CU-102178,Patricia Wilson,Consumer,Jacksonville,FL,Central
CU-102179,David Wilson,Home Office,Charlotte,NC,South
CU-102180,Robert Wilson,Consumer,San Diego,CA,East
CU-102181,Emma Lopez,Home Office,Phoenix,AZ,West
CU-102182,John Lopez,Corporate,Fort Worth,TX,Central
CU-102183,Emma Hernandez,Home Office,Los Angeles,CA,East
CU-102184,Lisa Smith,Consumer,San Francisco,CA,Central
CU-102185,Michael Brown,Consumer,Phoenix,AZ,East
CU-102186,David Gonzalez,Consumer,Columbus,OH,South
CU-102187,Mary Davis,Corporate,Phoenix,AZ,Central
CU-102188,John Jones,Consumer,Charlotte,NC,West
CU-102189,Sarah Martinez,Consumer,Los Angeles,CA,West
CU-102190,Richard Wilson,Corporate,New York,NY,South
CU-102191,William Anderson,Home Office,Seattle,WA,Central
CU-102192,Linda Anderson,Consumer,San Diego,CA,Central
CU-102193,Richard Williams,Home Office,Chicago,IL,West
CU-102194,Sarah Brown,Corporate,Fort Worth,TX,West
CU-102195,Michael Wilson,Home Office,Seattle,WA,South
CU-102196,James Hernandez,Home Office,San Francisco,CA,South
CU-102197,Lisa Smith,Corporate,Fort Worth,TX,South
CU-102198,William Johnson,Consumer,San Antonio,TX,East
CU-102199,James Smith,Consumer,Jacksonville,FL,Central
CU-102200,Emma Johnson,Consumer,Philadelphia,PA,East
CU-102201,Robert Rodriguez,Consumer,San Jose,CA,East
CU-102202,William Johnson,Home Office,San Diego,CA,East
CU-102203,Sarah Smith,Corporate,San Francisco,CA,East
CU-102204,John Garcia,Corporate,San Jose,CA,South
CU-102205,Robert Garcia,Corporate,Indianapolis,IN,Central
CU-102206,Emma Garcia,Corporate,Phoenix,AZ,East
CU-102207,David Smith,Home Office,Indianapolis,IN,South
CU-102208,Sarah Jones,Consumer,San Francisco,CA,West
CU-102209,Michael Anderson,Home Office,Charlotte,NC,East
CU-102210,Robert Gonzalez,Home Office,San Diego,CA,West
CU-102211,James Davis,Consumer,Philadelphia,PA,Central
CU-102212,Patricia Martinez,Corporate,San Jose,CA,East
CU-102213,Jennifer Brown,Home Office,Fort Worth,TX,East
CU-102214,Elizabeth Johnson,Consumer,Phoenix,AZ,West
CU-102215,Michael Davis,Consumer,San Jose,CA,South
CU-102216,Lisa Anderson,Corporate,Austin,TX,West
CU-102217,William Martinez,Corporate,Chicago,IL,Central
CU-102218,Michael Williams,Home Office,Chicago,IL,South
CU-102219,Elizabeth Jones,Corporate,Dallas,TX,West
CU-102220,Elizabeth Smith,Corporate,Houston,TX,Central
CU-102221,Linda Wilson,Home Office,Fort Worth,TX,West
CU-102222,Patricia Rodriguez,Home Office,Charlotte,NC,Central
CU-102223,Michael Hernandez,Corporate,Jacksonville,FL,South
CU-102224,Sarah Martinez,Home Office,Dallas,TX,East
CU-102225,John Williams,Consumer,San Diego,CA,Central
CU-102226,Lisa Martinez,Corporate,Fort Worth,TX,East
CU-102227,Richard Wilson,Corporate,San Diego,CA,East
CU-102228,Joseph Davis,Home Office,Jacksonville,FL,South
CU-102229,Michael Williams,Home Office,Houston,TX,East
CU-102230,Linda Brown,Corporate,Fort Worth,TX,Central
CU-102231,James Garcia,Home Office,Chicago,IL,South
CU-102232,Elizabeth Johnson,Corporate,San Antonio,TX,South
CU-102233,David Davis,Consumer,Los Angeles,CA,West
CU-102234,Sarah Martinez,Corporate,Austin,TX,East
CU-102235,Linda Davis,Consumer,Jacksonville,FL,East
CU-102236,John Gonzalez,Home Office,San Antonio,TX,South
CU-102237,William Hernandez,Consumer,Dallas,TX,East
CU-102238,Michael Jones,Corporate,Phoenix,AZ,East
CU-102239,Joseph Wilson,Corporate,San Jose,CA,West
CU-102240,Lisa Wilson,Consumer,Dallas,TX,East
CU-102241,James Gonzalez,Corporate,Columbus,OH,West
CU-102242,Patricia Miller,Corporate,San Antonio,TX,South
CU-102243,Lisa Lopez,Corporate,Seattle,WA,Central
CU-102244,John Rodriguez,Home Office,Fort Worth,TX,West
CU-102245,David Garcia,Home Office,Chicago,IL,Central
CU-102246,David Anderson,Corporate,New York,NY,West
CU-102247,James Johnson,Home Office,San Francisco,CA,South
CU-102248,John Davis,Consumer,Dallas,TX,South
CU-102249,Sarah Brown,Home Office,Houston,TX,West
CU-102250,Lisa Martinez,Corporate,Columbus,OH,West
CU-102251,Robert Brown,Home Office,Jacksonville,FL,East
CU-102252,Patricia Smith,Corporate,Jacksonville,FL,Central
CU-102253,Emma Lopez,Corporate,Indianapolis,IN,South
CU-102254,Linda Garcia,Corporate,Columbus,OH,South
CU-102255,James Johnson,Consumer,Indianapolis,IN,South
CU-102256,Patricia Williams,Home Office,Columbus,OH,West
CU-102257,Linda Miller,Corporate,Seattle,WA,South
CU-102258,Emma Johnson,Consumer,San Jose,CA,East
CU-102259,Linda Johnson,Corporate,New York,NY,East
CU-102260,Sarah Hernandez,Corporate,Charlotte,NC,South
CU-102261,Jennifer Gonzalez,Corporate,San Antonio,TX,South
CU-102262,Robert Wilson,Corporate,Houston,TX,East
CU-102263,Joseph Miller,Home Office,Jacksonville,FL,South
CU-102264,Patricia Gonzalez,Consumer,New York,NY,Central
CU-102265,William Jones,Corporate,Dallas,TX,West
CU-102266,Linda Smith,Consumer,New York,NY,East
CU-102267,Patricia Wilson,Home Office,Phoenix,AZ,Central
CU-102268,Lisa Martinez,Corporate,Austin,TX,West
CU-102269,Richard Brown,Home Office,Seattle,WA,South
CU-102270,Linda Williams,Home Office,Los Angeles,CA,South
CU-102271,Richard Anderson,Corporate,Philadelphia,PA,West
CU-102272,Jennifer Johnson,Home Office,Columbus,OH,West
CU-102273,Emma Hernandez,Home Office,Indianapolis,IN,South
CU-102274,Lisa Garcia,Consumer,Dallas,TX,East
CU-102275,John Miller,Consumer,Chicago,IL,West
CU-102276,Michael Martinez,Corporate,New York,NY,East
CU-102277,Joseph Hernandez,Home Office,Phoenix,AZ,Central
CU-102278,Jennifer Hernandez,Consumer,Philadelphia,PA,Central
CU-102279,Jennifer Lopez,Corporate,San Antonio,TX,Central
CU-102280,William Johnson,Consumer,Los Angeles,CA,East
CU-102281,Emma Davis,Home Office,Houston,TX,East
CU-102282,David Jones,Corporate,Houston,TX,West
CU-102283,Michael Davis,Corporate,Chicago,IL,West
CU-102284,Emma Davis,Consumer,Fort Worth,TX,South
CU-102285,Elizabeth Hernandez,Consumer,Chicago,IL,West
CU-102286,Richard Anderson,Corporate,Columbus,OH,South
CU-102287,Lisa Jones,Consumer,Philadelphia,PA,West
CU-102288,Emma Garcia,Corporate,Los Angeles,CA,South
CU-102289,John Williams,Home Office,Seattle,WA,Central
CU-102290,Robert Martinez,Consumer,Houston,TX,East
CU-102291,David Brown,Corporate,Indianapolis,IN,East
CU-102292,John Garcia,Consumer,San Antonio,TX,West
CU-102293,David Jones,Corporate,Chicago,IL,South
CU-102294,Michael Garcia,Home Office,San Antonio,TX,Central
CU-102295,Elizabeth Miller,Home Office,Charlotte,NC,South
CU-102296,William Williams,Consumer,San Antonio,TX,Central
CU-102297,Emma Martinez,Home Office,Fort Worth,TX,Central
CU-102298,Robert Lopez,Corporate,Philadelphia,PA,South
CU-102299,Linda Martinez,Home Office,Charlotte,NC,Central
CU-102300,Emma Martinez,Corporate,Austin,TX,South
CU-102301,Patricia Garcia,Home Office,San Antonio,TX,East
CU-102302,Lisa Anderson,Consumer,Charlotte,NC,Central
CU-102303,Mary Martinez,Home Office,Columbus,OH,Central
CU-102304,John Johnson,Consumer,Fort Worth,TX,Central
CU-102305,Lisa Garcia,Consumer,Columbus,OH,East
CU-102306,Patricia Garcia,Consumer,San Antonio,TX,Central
CU-102307,John Garcia,Home Office,Houston,TX,East
CU-102308,Robert Davis,Home Office,Austin,TX,Central
CU-102309,Michael Miller,Corporate,San Diego,CA,West
CU-102310,Robert Johnson,Home Office,Indianapolis,IN,Central
CU-102311,Linda Hernandez,Corporate,Chicago,IL,Central
CU-102312,Robert Brown,Consumer,Austin,TX,South
CU-102313,Sarah Jones,Corporate,San Francisco,CA,East
CU-102314,Joseph Williams,Home Office,Houston,TX,Central
CU-102315,Jennifer Martinez,Consumer,Fort Worth,TX,Central
CU-102316,John Anderson,Corporate,New York,NY,Central
CU-102317,Richard Smith,Home Office,Phoenix,AZ,East
CU-102318,John Johnson,Corporate,Austin,TX,East
CU-102319,Mary Jones,Corporate,Columbus,OH,Central
CU-102320,Michael Rodriguez,Corporate,Fort Worth,TX,South
CU-102321,Richard Jones,Home Office,Los Angeles,CA,South
CU-102322,Emma Wilson,Corporate,San Francisco,CA,East
CU-102323,Jennifer Smith,Consumer,New York,NY,West
CU-102324,James Wilson,Home Office,Houston,TX,South
CU-102325,Lisa Johnson,Consumer,San Diego,CA,Central
CU-102326,John Anderson,Home Office,Seattle,WA,East
CU-102327,Sarah Johnson,Consumer,Dallas,TX,Central
CU-102328,William Garcia,Home Office,Chicago,IL,South
CU-102329,Lisa Anderson,Consumer,Dallas,TX,South
CU-102330,David Garcia,Consumer,Houston,TX,South
CU-102331,Emma Rodriguez,Home Office,Charlotte,NC,West
CU-102332,Elizabeth Jones,Corporate,San Francisco,CA,South
CU-102333,Michael Jones,Corporate,San Diego,CA,East
CU-102334,Jennifer Hernandez,Home Office,Jacksonville,FL,West
